1.6E-6,1878.5
3.2E-6,1623.6
6.4E-6,1615.4
1.28E-5,1650.5
2.56E-5,1617.3
5.12E-5,1604.3
1.024E-4,1620.9
2.048E-4,1620.7
4.096E-4,1626.6
8.192E-4,1603.7
0.0016384,1631.9
0.0032768,1617.6
0.0065536,1626.5
0.0131072,1644.0
0.0262144,1619.3
0.0524288,1645.1
0.1048576,1599.8
0.2097152,1602.8
0.4194304,1770.0
0.8388608,1598.4
